"variable","GROUP","concept","value","periode_group","time","siteid"
"509.2","ARDS_sup_49","PheCode",75,"P1","all","FRBDX"
"509.2","ARDS_sup_49","PheCode",102,"P2","all","FRBDX"
"509.2","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"510","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"510","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"510","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"510","OTHERS_18_49","PheCode",-99,"P1","all","FRBDX"
"512","ARDS_18_49","PheCode",5,"P1","all","FRBDX"
"512","ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"512","ARDS_sup_49","PheCode",16,"P1","all","FRBDX"
"512","ARDS_sup_49","PheCode",23,"P2","all","FRBDX"
"512","NO_ARDS_18_49","PheCode",8,"P2","all","FRBDX"
"512","NO_ARDS_sup_49","PheCode",18,"P1","all","FRBDX"
"512","NO_ARDS_sup_49","PheCode",43,"P2","all","FRBDX"
"512","OTHERS_sup_49","PheCode",7,"P1","all","FRBDX"
"512","OTHERS_sup_49","PheCode",14,"P2","all","FRBDX"
"512.8","ARDS_18_49","PheCode",5,"P1","all","FRBDX"
"512.8","ARDS_18_49","PheCode",4,"P2","all","FRBDX"
"512.8","ARDS_sup_49","PheCode",32,"P1","all","FRBDX"
"512.8","ARDS_sup_49","PheCode",40,"P2","all","FRBDX"
"512.8","NO_ARDS_18_49","PheCode",20,"P1","all","FRBDX"
"512.8","NO_ARDS_18_49","PheCode",57,"P2","all","FRBDX"
"512.8","NO_ARDS_sup_49","PheCode",90,"P1","all","FRBDX"
"512.8","NO_ARDS_sup_49","PheCode",170,"P2","all","FRBDX"
"512.8","OTHERS_sup_49","PheCode",9,"P1","all","FRBDX"
"512.8","OTHERS_sup_49","PheCode",18,"P2","all","FRBDX"
"513","ARDS_18_49","PheCode",5,"P1","all","FRBDX"
"513","ARDS_18_49","PheCode",4,"P2","all","FRBDX"
"513","ARDS_sup_49","PheCode",30,"P1","all","FRBDX"
"513","ARDS_sup_49","PheCode",52,"P2","all","FRBDX"
"513","NO_ARDS_18_49","PheCode",16,"P1","all","FRBDX"
"513","NO_ARDS_18_49","PheCode",46,"P2","all","FRBDX"
"513","NO_ARDS_sup_49","PheCode",75,"P1","all","FRBDX"
"513","NO_ARDS_sup_49","PheCode",173,"P2","all","FRBDX"
"513","OTHERS_18_49","PheCode",-99,"P1","all","FRBDX"
"513","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"513","OTHERS_sup_49","PheCode",9,"P1","all","FRBDX"
"513","OTHERS_sup_49","PheCode",20,"P2","all","FRBDX"
"514","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"514","ARDS_sup_49","PheCode",4,"P1","all","FRBDX"
"514","ARDS_sup_49","PheCode",7,"P2","all","FRBDX"
"514","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"514","NO_ARDS_18_49","PheCode",6,"P2","all","FRBDX"
"514","NO_ARDS_sup_49","PheCode",15,"P1","all","FRBDX"
"514","NO_ARDS_sup_49","PheCode",42,"P2","all","FRBDX"
"514","OTHERS_sup_49","PheCode",4,"P1","all","FRBDX"
"514","OTHERS_sup_49","PheCode",3,"P2","all","FRBDX"
"516","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"516","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"516","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"516.1","ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"516.1","ARDS_sup_49","PheCode",5,"P1","all","FRBDX"
"516.1","ARDS_sup_49","PheCode",6,"P2","all","FRBDX"
"516.1","NO_ARDS_18_49","PheCode",5,"P2","all","FRBDX"
"516.1","NO_ARDS_sup_49","PheCode",4,"P1","all","FRBDX"
"516.1","NO_ARDS_sup_49","PheCode",18,"P2","all","FRBDX"
"516.1","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"516.1","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"521.1","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"522","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"522","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"522","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"527","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"527","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"527","NO_ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"527","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"527","OTHERS_sup_49","PheCode",3,"P2","all","FRBDX"
"529","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"529","NO_ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"529","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530.1","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530.1","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"530.1","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530.11","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"530.11","ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"530.11","ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"530.11","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530.11","NO_ARDS_18_49","PheCode",6,"P2","all","FRBDX"
"530.11","NO_ARDS_sup_49","PheCode",5,"P1","all","FRBDX"
"530.11","NO_ARDS_sup_49","PheCode",32,"P2","all","FRBDX"
"530.11","OTHERS_18_49","PheCode",-99,"P1","all","FRBDX"
"530.11","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"530.11","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"530.11","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530.9","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"530.9","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"530.9","NO_ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"531","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"531","ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"531","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"531","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"531","NO_ARDS_sup_49","PheCode",10,"P2","all","FRBDX"
"531","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"531.2","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"531.2","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"531.2","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"531.3","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"531.3","NO_ARDS_sup_49","PheCode",5,"P2","all","FRBDX"
"531.3","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"532","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"532","ARDS_sup_49","PheCode",7,"P1","all","FRBDX"
"532","ARDS_sup_49","PheCode",13,"P2","all","FRBDX"
"532","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"532","NO_ARDS_18_49","PheCode",4,"P2","all","FRBDX"
"532","NO_ARDS_sup_49","PheCode",13,"P1","all","FRBDX"
"532","NO_ARDS_sup_49","PheCode",29,"P2","all","FRBDX"
"532","OTHERS_sup_49","PheCode",8,"P1","all","FRBDX"
"532","OTHERS_sup_49","PheCode",18,"P2","all","FRBDX"
"535","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"535","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"535","ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"535","NO_ARDS_18_49","PheCode",3,"P2","all","FRBDX"
"535","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"535","NO_ARDS_sup_49","PheCode",6,"P2","all","FRBDX"
"537","ARDS_18_49","PheCode",4,"P1","all","FRBDX"
"537","ARDS_sup_49","PheCode",9,"P1","all","FRBDX"
"537","ARDS_sup_49","PheCode",10,"P2","all","FRBDX"
"537","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"537","NO_ARDS_sup_49","PheCode",4,"P2","all","FRBDX"
"537","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"540.11","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"540.11","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550.1","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550.1","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"550.1","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.2","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550.2","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"550.2","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.2","NO_ARDS_sup_49","PheCode",8,"P2","all","FRBDX"
"550.2","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.2","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550.4","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.4","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"550.4","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.4","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550.4","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"550.5","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.5","NO_ARDS_sup_49","PheCode",5,"P2","all","FRBDX"
"550.5","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"550.5","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"555.1","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"555.1","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"555.1","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"555.2","NO_ARDS_sup_49","PheCode",4,"P2","all","FRBDX"
"555.2","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"557","NO_ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"557","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"561","ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"561","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"561","NO_ARDS_sup_49","PheCode",13,"P1","all","FRBDX"
"561","NO_ARDS_sup_49","PheCode",36,"P2","all","FRBDX"
"561","OTHERS_sup_49","PheCode",4,"P1","all","FRBDX"
"561","OTHERS_sup_49","PheCode",9,"P2","all","FRBDX"
"561.2","ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"561.2","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"561.2","NO_ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"561.2","NO_ARDS_sup_49","PheCode",7,"P2","all","FRBDX"
"561.2","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"562.1","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"562.1","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"562.1","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"562.1","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"562.1","NO_ARDS_sup_49","PheCode",12,"P2","all","FRBDX"
"562.1","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"564","ARDS_18_49","PheCode",5,"P1","all","FRBDX"
"564","ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"564","ARDS_sup_49","PheCode",15,"P1","all","FRBDX"
"564","ARDS_sup_49","PheCode",35,"P2","all","FRBDX"
"564","NO_ARDS_18_49","PheCode",3,"P1","all","FRBDX"
"564","NO_ARDS_18_49","PheCode",16,"P2","all","FRBDX"
"564","NO_ARDS_sup_49","PheCode",48,"P1","all","FRBDX"
"564","NO_ARDS_sup_49","PheCode",107,"P2","all","FRBDX"
"564","OTHERS_18_49","PheCode",-99,"P1","all","FRBDX"
"564","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"564","OTHERS_sup_49","PheCode",11,"P1","all","FRBDX"
"564","OTHERS_sup_49","PheCode",29,"P2","all","FRBDX"
"564.1","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"564.1","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"565","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"565","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"565","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"567","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"567","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"567","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"567","NO_ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"567","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"568","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"568","NO_ARDS_sup_49","PheCode",4,"P2","all","FRBDX"
"568","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"569","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"569","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"569","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"569","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"569","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"571.8","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"571.8","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"571.8","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"571.8","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"572","ARDS_sup_49","PheCode",6,"P1","all","FRBDX"
"572","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"572","NO_ARDS_sup_49","PheCode",13,"P2","all","FRBDX"
"572","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"572","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"572","OTHERS_sup_49","PheCode",3,"P2","all","FRBDX"
"573","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"573","ARDS_sup_49","PheCode",7,"P1","all","FRBDX"
"573","ARDS_sup_49","PheCode",5,"P2","all","FRBDX"
"573","NO_ARDS_18_49","PheCode",7,"P2","all","FRBDX"
"573","NO_ARDS_sup_49","PheCode",7,"P1","all","FRBDX"
"573","NO_ARDS_sup_49","PheCode",12,"P2","all","FRBDX"
"573","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"573","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"573.3","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"573.3","ARDS_sup_49","PheCode",4,"P1","all","FRBDX"
"573.3","ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"573.3","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"573.3","NO_ARDS_18_49","PheCode",4,"P2","all","FRBDX"
"573.3","NO_ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"573.3","NO_ARDS_sup_49","PheCode",18,"P2","all","FRBDX"
"573.3","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"573.3","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"573.3","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"573.5","ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"573.5","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"573.5","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"573.5","NO_ARDS_sup_49","PheCode",10,"P2","all","FRBDX"
"573.5","OTHERS_sup_49","PheCode",3,"P2","all","FRBDX"
"573.9","ARDS_18_49","PheCode",5,"P1","all","FRBDX"
"573.9","ARDS_18_49","PheCode",3,"P2","all","FRBDX"
"573.9","ARDS_sup_49","PheCode",27,"P1","all","FRBDX"
"573.9","ARDS_sup_49","PheCode",23,"P2","all","FRBDX"
"573.9","NO_ARDS_18_49","PheCode",3,"P1","all","FRBDX"
"573.9","NO_ARDS_18_49","PheCode",28,"P2","all","FRBDX"
"573.9","NO_ARDS_sup_49","PheCode",32,"P1","all","FRBDX"
"573.9","NO_ARDS_sup_49","PheCode",97,"P2","all","FRBDX"
"573.9","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"573.9","OTHERS_sup_49","PheCode",5,"P1","all","FRBDX"
"573.9","OTHERS_sup_49","PheCode",16,"P2","all","FRBDX"
"574.1","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"574.1","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"574.1","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"574.1","NO_ARDS_sup_49","PheCode",12,"P2","all","FRBDX"
"574.1","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"574.1","OTHERS_sup_49","PheCode",3,"P2","all","FRBDX"
"574.3","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"574.3","NO_ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"574.3","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"575","NO_ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"575.8","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"575.8","ARDS_sup_49","PheCode",14,"P1","all","FRBDX"
"575.8","ARDS_sup_49","PheCode",7,"P2","all","FRBDX"
"575.8","NO_ARDS_sup_49","PheCode",5,"P1","all","FRBDX"
"575.8","NO_ARDS_sup_49","PheCode",15,"P2","all","FRBDX"
"575.8","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"575.8","OTHERS_sup_49","PheCode",3,"P2","all","FRBDX"
"577.1","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"577.1","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"577.1","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"577.1","NO_ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"579.2","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"579.2","ARDS_sup_49","PheCode",4,"P1","all","FRBDX"
"579.2","ARDS_sup_49","PheCode",3,"P2","all","FRBDX"
"579.2","NO_ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"579.2","NO_ARDS_18_49","PheCode",4,"P2","all","FRBDX"
"579.2","NO_ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
"579.2","NO_ARDS_sup_49","PheCode",18,"P2","all","FRBDX"
"579.2","OTHERS_18_49","PheCode",-99,"P2","all","FRBDX"
"579.2","OTHERS_sup_49","PheCode",-99,"P1","all","FRBDX"
"579.2","OTHERS_sup_49","PheCode",-99,"P2","all","FRBDX"
"580.14","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"580.14","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"580.14","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"580.2","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"580.2","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"580.2","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"580.31","ARDS_18_49","PheCode",-99,"P1","all","FRBDX"
"580.31","ARDS_sup_49","PheCode",-99,"P1","all","FRBDX"
"580.31","ARDS_sup_49","PheCode",-99,"P2","all","FRBDX"
"580.31","NO_ARDS_18_49","PheCode",-99,"P2","all","FRBDX"
"580.31","NO_ARDS_sup_49","PheCode",3,"P1","all","FRBDX"
